"client_id","age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribe"
7949,52,"admin.","married","university.degree","no","yes","no","cellular","jun","fri",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,0
7952,57,"management","married","university.degree","no","yes","no","cellular","aug","thu",4,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,0
7953,47,"blue-collar","married","basic.6y","no","no","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
7954,53,"management","married","university.degree","no","yes","no","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,1
7956,58,"admin.","married","basic.4y","unknown","no","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,1
7957,45,"admin.","married","basic.9y","no","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
7958,36,"services","married","high.school","no","no","no","cellular","may","thu",2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,0
7959,43,"admin.","married","university.degree","no","no","yes","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
7960,45,"services","married","high.school","unknown","yes","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
7961,28,"admin.","married","high.school","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
7963,35,"services","married","high.school","no","yes","no","cellular","jul","wed",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
7964,25,"student","single","university.degree","no","no","no","telephone","may","thu",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
7965,35,"self-employed","married","university.degree","no","no","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
7970,58,"technician","married","professional.course","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,1
7971,54,"unemployed","married","basic.9y","no","yes","no","cellular","oct","wed",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.735,5017.5,1
7972,49,"services","single","professional.course","no","yes","no","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
7973,32,"admin.","single","high.school","no","no","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
7974,27,"technician","single","university.degree","no","yes","no","telephone","may","mon",9,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,0
7975,33,"housemaid","married","high.school","no","no","no","telephone","oct","tue",1,999,0,"nonexistent",-0.1,93.798,-40.4,4.968,5195.8,1
7976,52,"blue-collar","divorced","basic.4y","no","no","no","cellular","apr","thu",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,0
7977,46,"admin.","single","university.degree","no","yes","no","cellular","nov","tue",3,999,1,"failure",-1.1,94.767,-50.8,1.046,4963.6,0
7978,30,"admin.","married","high.school","no","yes","no","cellular","nov","thu",1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,0
7981,34,"unemployed","single","high.school","no","yes","no","cellular","may","wed",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,1
7982,40,"housemaid","married","basic.4y","no","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
7983,41,"admin.","single","university.degree","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
7986,51,"technician","divorced","professional.course","no","no","no","telephone","jun","thu",3,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,0
7987,25,"student","single","unknown","no","no","no","cellular","jul","tue",1,999,0,"nonexistent",-2.9,92.469,-33.6,1.044,5076.2,0
7988,26,"admin.","single","university.degree","no","no","yes","cellular","jul","tue",4,999,0,"nonexistent",-2.9,92.469,-33.6,0.908,5076.2,0
7989,30,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
7993,44,"management","divorced","basic.9y","unknown","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
7994,28,"admin.","single","university.degree","no","yes","no","cellular","oct","mon",1,6,2,"success",-1.1,94.601,-49.5,1.032,4963.6,0
7995,29,"student","single","high.school","no","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,1
7998,37,"blue-collar","married","basic.9y","no","no","no","cellular","may","wed",7,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1,0
8000,31,"admin.","single","high.school","no","yes","no","cellular","jul","wed",1,999,1,"failure",-2.9,92.469,-33.6,1.029,5076.2,1
8003,46,"blue-collar","single","basic.6y","unknown","yes","no","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
8004,54,"retired","married","high.school","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
8005,42,"admin.","married","basic.6y","no","no","no","telephone","jun","fri",17,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
8006,32,"admin.","single","university.degree","no","no","no","telephone","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
8007,45,"admin.","married","university.degree","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
8008,48,"blue-collar","married","basic.6y","unknown","no","no","telephone","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,0
8011,39,"technician","single","professional.course","no","yes","no","cellular","may","mon",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
8012,59,"housemaid","married","basic.4y","no","no","no","telephone","oct","tue",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.737,5017.5,0
8013,36,"admin.","married","university.degree","no","no","yes","cellular","jul","wed",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
8014,51,"technician","divorced","unknown","unknown","no","no","telephone","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
8015,31,"blue-collar","single","high.school","no","no","no","cellular","may","wed",1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,0
8016,36,"management","single","university.degree","no","no","no","cellular","jul","mon",5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
8018,31,"blue-collar","married","basic.4y","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
8019,33,"technician","divorced","professional.course","no","no","no","telephone","may","wed",4,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
8021,36,"housemaid","married","basic.9y","no","yes","no","cellular","apr","wed",1,999,1,"failure",-1.8,93.075,-47.1,1.445,5099.1,0
8022,63,"housemaid","married","basic.9y","no","yes","no","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.749,-34.6,0.645,5008.7,0
8024,30,"admin.","single","basic.9y","no","no","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
8029,59,"admin.","divorced","professional.course","no","no","no","cellular","aug","tue",1,999,1,"failure",-2.9,92.201,-31.4,0.883,5076.2,1
8030,52,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
8031,59,"admin.","married","university.degree","no","no","no","telephone","oct","tue",1,999,0,"nonexistent",-0.1,93.798,-40.4,4.968,5195.8,1
8032,32,"housemaid","married","basic.4y","no","yes","yes","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
8033,57,"blue-collar","married","unknown","unknown","unknown","unknown","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
8034,31,"entrepreneur","married","high.school","no","yes","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
8036,31,"admin.","single","university.degree","no","yes","yes","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
8039,28,"admin.","single","university.degree","no","no","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
8040,58,"technician","married","basic.4y","unknown","no","yes","cellular","jul","fri",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
8041,51,"services","married","high.school","unknown","yes","yes","cellular","jul","fri",5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
8043,46,"technician","married","professional.course","no","yes","no","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
8044,58,"management","divorced","university.degree","no","yes","no","cellular","jul","wed",4,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
8045,40,"blue-collar","married","unknown","unknown","yes","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
8047,45,"services","married","basic.4y","no","unknown","unknown","cellular","apr","mon",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
8048,33,"blue-collar","single","basic.9y","unknown","no","no","cellular","may","mon",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
8053,52,"blue-collar","married","basic.9y","unknown","no","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
8054,47,"services","divorced","university.degree","no","yes","yes","cellular","may","tue",1,15,3,"failure",-1.8,93.876,-40,0.688,5008.7,1
8055,56,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
8056,25,"services","single","high.school","no","yes","no","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
8057,36,"technician","married","professional.course","no","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
8059,52,"blue-collar","married","basic.4y","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
8060,50,"unknown","married","unknown","unknown","no","no","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
8061,57,"admin.","married","high.school","no","yes","no","cellular","nov","mon",1,3,3,"success",-3.4,92.649,-30.1,0.715,5017.5,1
8062,36,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","tue",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.453,5099.1,0
8063,57,"blue-collar","divorced","basic.9y","no","yes","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
8064,42,"services","married","high.school","no","yes","yes","cellular","may","tue",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
8065,41,"technician","single","professional.course","no","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
8066,55,"admin.","married","university.degree","no","no","no","telephone","jun","fri",4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
8068,33,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","mon",5,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
8069,58,"admin.","married","university.degree","no","yes","no","cellular","mar","mon",5,999,2,"failure",-1.8,93.369,-34.8,0.646,5008.7,0
8070,35,"blue-collar","single","basic.6y","no","no","no","cellular","nov","thu",1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,0
8072,28,"technician","married","basic.9y","no","yes","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
8073,33,"technician","single","professional.course","no","no","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
8074,32,"services","single","high.school","no","yes","no","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
8075,31,"technician","married","professional.course","unknown","unknown","unknown","telephone","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
8077,31,"technician","single","university.degree","no","no","no","cellular","may","mon",1,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,1
8078,30,"technician","single","unknown","no","yes","yes","cellular","oct","mon",1,999,3,"failure",-1.1,94.601,-49.5,0.977,4963.6,0
8080,33,"services","single","high.school","no","yes","no","cellular","aug","mon",1,999,2,"failure",-1.7,94.027,-38.3,0.898,4991.6,0
8081,35,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",8,10,1,"success",-1.8,92.893,-46.2,1.299,5099.1,0
8083,58,"entrepreneur","married","university.degree","no","no","no","telephone","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
8084,53,"services","married","high.school","no","no","no","telephone","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
8085,72,"retired","married","basic.4y","no","yes","no","cellular","nov","wed",1,999,1,"failure",-3.4,92.649,-30.1,0.715,5017.5,1
8086,42,"blue-collar","single","basic.9y","unknown","no","no","cellular","may","thu",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
8087,33,"services","married","high.school","unknown","yes","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
8088,42,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
8089,39,"management","married","university.degree","no","no","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
8090,43,"admin.","married","university.degree","no","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
8092,48,"blue-collar","married","professional.course","no","yes","yes","telephone","jun","fri",24,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
8093,37,"blue-collar","married","basic.4y","no","no","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,1
8094,41,"admin.","single","high.school","no","no","no","cellular","may","mon",7,2,1,"success",-1.8,92.893,-46.2,1.244,5099.1,0
8096,44,"services","married","basic.4y","unknown","yes","no","telephone","may","mon",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
8097,18,"student","single","unknown","no","yes","no","cellular","nov","tue",2,999,3,"failure",-1.1,94.767,-50.8,1.049,4963.6,0
8101,38,"technician","married","professional.course","no","yes","no","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
8104,59,"retired","divorced","professional.course","no","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
8105,33,"technician","married","high.school","no","no","no","cellular","aug","thu",4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
8106,37,"technician","divorced","high.school","no","no","yes","telephone","apr","fri",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
8107,44,"services","married","high.school","unknown","yes","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
8108,43,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
8109,30,"blue-collar","married","high.school","no","yes","no","telephone","mar","tue",1,999,0,"nonexistent",-1.8,93.369,-34.8,0.655,5008.7,1
8111,49,"technician","married","professional.course","no","no","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
8112,35,"admin.","divorced","university.degree","no","yes","no","cellular","nov","fri",3,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,0
8114,48,"technician","married","high.school","no","no","yes","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
8116,27,"student","single","university.degree","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
8117,27,"student","single","university.degree","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
8119,35,"technician","married","professional.course","no","yes","no","cellular","aug","mon",4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
8120,32,"blue-collar","married","basic.4y","unknown","no","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
8121,23,"student","single","high.school","no","yes","no","cellular","oct","mon",2,999,1,"failure",-1.1,94.601,-49.5,1.032,4963.6,1
8123,31,"unemployed","married","university.degree","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
8124,53,"entrepreneur","divorced","university.degree","no","yes","no","cellular","jul","wed",5,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
8130,54,"management","married","high.school","unknown","yes","no","cellular","may","mon",2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,0
8131,56,"unemployed","married","basic.9y","unknown","no","yes","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
8132,34,"technician","married","professional.course","no","unknown","unknown","cellular","may","thu",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
8133,35,"admin.","single","basic.4y","unknown","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
8136,53,"admin.","single","university.degree","unknown","unknown","unknown","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
8137,34,"blue-collar","married","professional.course","no","yes","no","cellular","may","fri",4,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
8138,39,"blue-collar","divorced","high.school","no","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
8139,30,"admin.","single","high.school","no","yes","no","cellular","may","thu",7,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
8140,26,"technician","single","professional.course","no","yes","no","cellular","jul","wed",7,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
